date,hour,day_type,month,load_weight
10/11/2025,19,WT,11,0.00018997782016145972
10/11/2025,20,WT,11,0.0001872649770910168
10/11/2025,21,WT,11,0.00017036827206174025
10/11/2025,22,WT,11,0.00015044674161130144
10/11/2025,23,WT,11,0.00013052844973197736
10/11/2025,24,WT,11,0.00010299951573302646
11/11/2025,1,WT,11,7.794917697821726e-05
11/11/2025,2,WT,11,6.685135376661274e-05
11/11/2025,3,WT,11,6.388536000329264e-05
11/11/2025,4,WT,11,6.436867502647156e-05
11/11/2025,5,WT,11,6.85960559803305e-05
11/11/2025,6,WT,11,7.99181980479844e-05
11/11/2025,7,WT,11,0.00010686355242319639
11/11/2025,8,WT,11,0.00011405150881051917
11/11/2025,9,WT,11,0.00010369708045519437
11/11/2025,10,WT,11,9.821914897050926e-05
11/11/2025,11,WT,11,9.823215296216426e-05
11/11/2025,12,WT,11,0.00010820838189352167
11/11/2025,13,WT,11,0.00011399624184598524
11/11/2025,14,WT,11,0.0001136126240921616
11/11/2025,15,WT,11,0.00011148538779059148
11/11/2025,16,WT,11,0.00011720714411880858
11/11/2025,17,WT,11,0.00013796043113427952
11/11/2025,18,WT,11,0.00017426757583514826
11/11/2025,19,WT,11,0.00019070678861906004
11/11/2025,20,WT,11,0.0001879835360333006
11/11/2025,21,WT,11,0.00017102199625124482
11/11/2025,22,WT,11,0.00015102402441773743
11/11/2025,23,WT,11,0.00013102930358214375
11/11/2025,24,WT,11,0.00010339473764921476
12/11/2025,1,WT,11,7.824696408616281e-05
12/11/2025,2,WT,11,6.710674416420436e-05
12/11/2025,3,WT,11,6.412941949606647e-05
12/11/2025,4,WT,11,6.461458091440388e-05
12/11/2025,5,WT,11,6.88581116160502e-05
12/11/2025,6,WT,11,8.022350735324594e-05
12/11/2025,7,WT,11,0.00010727180032849221
12/11/2025,8,WT,11,0.00011448721666892289
12/11/2025,9,WT,11,0.00010409323157427265
12/11/2025,10,WT,11,9.859437289782504e-05
12/11/2025,11,WT,11,9.860742656827357e-05
12/11/2025,12,WT,11,0.00010862176741404541
12/11/2025,13,WT,11,0.0001144317385695166
12/11/2025,14,WT,11,0.00011404665529128465
12/11/2025,15,WT,11,0.00011191129236707759
12/11/2025,16,WT,11,0.00011765490736443532
12/11/2025,17,WT,11,0.00013848747759443496
12/11/2025,18,WT,11,0.0001749333254867596
12/11/2025,19,WT,11,0.00019143534054545593
12/11/2025,20,WT,11,0.00018870168439235742
12/11/2025,21,WT,11,0.00017167534690397802
12/11/2025,22,WT,11,0.00015160097736586445
12/11/2025,23,WT,11,0.00013152987124536298
12/11/2025,24,WT,11,0.00010378973373634408
13/11/2025,1,WT,11,7.854450516749094e-05
13/11/2025,2,WT,11,6.736192356261576e-05
13/11/2025,3,WT,11,6.437327735105993e-05
13/11/2025,4,WT,11,6.486028363909569e-05
13/11/2025,5,WT,11,6.911995074588389e-05
13/11/2025,6,WT,11,8.052856441717925e-05
13/11/2025,7,WT,11,0.00010767971094634835
13/11/2025,8,WT,11,0.00011492256455294313
13/11/2025,9,WT,11,0.00010448905540006914
13/11/2025,10,WT,11,9.896928682154717e-05
13/11/2025,11,WT,11,9.898239012974543e-05
13/11/2025,12,WT,11,0.00010903481140251962
13/11/2025,13,WT,11,0.00011486687549310048
13/11/2025,14,WT,11,0.00011448032790125144
13/11/2025,15,WT,11,0.00011233684506848413
13/11/2025,16,WT,11,0.0001181023006757237
13/11/2025,17,WT,11,0.00013901408861781572
13/11/2025,18,WT,11,0.0001755985251073907
13/11/2025,19,WT,11,0.00019216329055470602
13/11/2025,20,WT,11,0.00018941923942951788
13/11/2025,21,WT,11,0.00017232815776957198
13/11/2025,22,WT,11,0.00015217745364532966
13/11/2025,23,WT,11,0.0001320300253481368
13/11/2025,24,WT,11,0.00010418440348445935
14/11/2025,1,WT,11,7.88417237677701e-05
14/11/2025,2,WT,11,6.7616826392428e-05
14/11/2025,3,WT,11,6.461687090797224e-05
14/11/2025,4,WT,11,6.510572006619925e-05
14/11/2025,5,WT,11,6.938150608916667e-05
14/11/2025,6,WT,11,8.083329085408949e-05
14/11/2025,7,WT,11,0.00010808717946241697
14/11/2025,8,WT,11,0.00011535744059811116
14/11/2025,9,WT,11,0.00010488445022398813
14/11/2025,10,WT,11,9.9343794405967e-05
14/11/2025,11,WT,11,9.935694729811662e-05
14/11/2025,12,WT,11,0.00010944740772555527
14/11/2025,13,WT,11,0.00011530154080647537
14/11/2025,14,WT,11,0.000114913530488062
14/11/2025,15,WT,11,0.00011276193654725575
14/11/2025,16,WT,11,0.00011854920909308198
14/11/2025,17,WT,11,0.00013954012888950585
14/11/2025,18,WT,11,0.0001762630037712032
14/11/2025,19,WT,11,0.00019289045159699562
14/11/2025,20,WT,11,0.0001901360167659991
14/11/2025,21,WT,11,0.00017298026110553087
14/11/2025,22,WT,11,0.00015275330512812998
14/11/2025,23,WT,11,0.00013252963737376633
14/11/2025,24,WT,11,0.00010457864548150984
15/11/2025,1,SA,11,8.770360587308269e-05
15/11/2025,2,SA,11,7.457050908815888e-05
15/11/2025,3,SA,11,6.904640094062578e-05
15/11/2025,4,SA,11,6.738069695031207e-05
15/11/2025,5,SA,11,6.810132846527606e-05
15/11/2025,6,SA,11,7.031933325026445e-05
15/11/2025,7,SA,11,8.600269545761044e-05
15/11/2025,8,SA,11,0.00011258244625152641
15/11/2025,9,SA,11,0.0001381269081056239
15/11/2025,10,SA,11,0.00014977803443153018
15/11/2025,11,SA,11,0.0001579701294856094
15/11/2025,12,SA,11,0.0001698765023939151
15/11/2025,13,SA,11,0.0001684242373561251
15/11/2025,14,SA,11,0.00016037956920739733
15/11/2025,15,SA,11,0.0001562769204756405
15/11/2025,16,SA,11,0.00015793052225730598
15/11/2025,17,SA,11,0.00017185576360829712
15/11/2025,18,SA,11,0.0002002453446955196
15/11/2025,19,SA,11,0.0002039409191363807
15/11/2025,20,SA,11,0.00019044585629279556
15/11/2025,21,SA,11,0.00017075996362523737
15/11/2025,22,SA,11,0.00015360673316752206
15/11/2025,23,SA,11,0.00013913029122264247
15/11/2025,24,SA,11,0.00011500728878432128
16/11/2025,1,FT,11,9.212794516011983e-05
16/11/2025,2,FT,11,7.855805375913026e-05
16/11/2025,3,FT,11,7.223581838554098e-05
16/11/2025,4,FT,11,6.97356365714264e-05
16/11/2025,5,FT,11,6.914703369734374e-05
16/11/2025,6,FT,11,7.096364106669824e-05
16/11/2025,7,FT,11,8.231384808324856e-05
16/11/2025,8,FT,11,0.00010474039061020946
16/11/2025,9,FT,11,0.00013674580992852642
16/11/2025,10,FT,11,0.00016053839702441833
16/11/2025,11,FT,11,0.00017918595449488615
16/11/2025,12,FT,11,0.000201062545368389
16/11/2025,13,FT,11,0.00019371439616736491
16/11/2025,14,FT,11,0.00017507898622337904
16/11/2025,15,FT,11,0.00016382816805986328
16/11/2025,16,FT,11,0.00016196959650811643
16/11/2025,17,FT,11,0.00017399675204589124
16/11/2025,18,FT,11,0.00020553283511376704
16/11/2025,19,FT,11,0.00021129738858977336
16/11/2025,20,FT,11,0.00019747019049148317
16/11/2025,21,FT,11,0.0001751673318705209
16/11/2025,22,FT,11,0.00015234765121377867
16/11/2025,23,FT,11,0.00013052406772856099
16/11/2025,24,FT,11,0.00010212977673716753
17/11/2025,1,WT,11,7.973066993667217e-05
17/11/2025,2,WT,11,6.837921102714139e-05
17/11/2025,3,WT,11,6.534543082643969e-05
17/11/2025,4,WT,11,6.583979179447514e-05
17/11/2025,5,WT,11,7.016378761578941e-05
17/11/2025,6,WT,11,8.174469208671779e-05
17/11/2025,7,WT,11,0.00010930587027102432
17/11/2025,8,WT,11,0.00011665810412972152
17/11/2025,9,WT,11,0.00010606703002752772
17/11/2025,10,WT,11,0.00010046390291223837
17/11/2025,11,WT,11,0.00010047720410420343
17/11/2025,12,WT,11,0.00011068143520674624
17/11/2025,13,WT,11,0.00011660157406386994
17/11/2025,14,WT,11,0.00011620918890090013
17/11/2025,15,WT,11,0.000114033335581946
17/11/2025,16,WT,11,0.00011988586004658058
17/11/2025,17,WT,11,0.0001411134539901822
17/11/2025,18,WT,11,0.0001782503819566816
17/11/2025,19,WT,11,0.00019506530546586836
17/11/2025,20,WT,11,0.00019227981418184814
17/11/2025,21,WT,11,0.00017493062612873063
17/11/2025,22,WT,11,0.00015447560975176736
17/11/2025,23,WT,11,0.00013402391867279535
17/11/2025,24,WT,11,0.00010575777731433963
18/11/2025,1,WT,11,8.002582046667208e-05
18/11/2025,2,WT,11,6.863234022311662e-05
18/11/2025,3,WT,11,6.558732944032084e-05
18/11/2025,4,WT,11,6.608352045571251e-05
18/11/2025,5,WT,11,7.042352303652589e-05
18/11/2025,6,WT,11,8.204729821323397e-05
18/11/2025,7,WT,11,0.00010971050358927215
18/11/2025,8,WT,11,0.00011708995427333656
18/11/2025,9,WT,11,0.00010645967366332065
18/11/2025,10,WT,11,0.00010083580464357918
18/11/2025,11,WT,11,0.00010084915507448655
18/11/2025,12,WT,11,0.00011109116065227891
18/11/2025,13,WT,11,0.00011703321494198008
18/11/2025,14,WT,11,0.00011663937723021188
18/11/2025,15,WT,11,0.00011445546924094329
18/11/2025,16,WT,11,0.00012032965884019848
18/11/2025,17,WT,11,0.0001416358340324972
18/11/2025,18,WT,11,0.0001789102371259532
18/11/2025,19,WT,11,0.0001957874068647225
18/11/2025,20,WT,11,0.00019299160412553147
18/11/2025,21,WT,11,0.00017557819207864833
18/11/2025,22,WT,11,0.00015504745441488773
18/11/2025,23,WT,11,0.00013452005435885393
18/11/2025,24,WT,11,0.00010614927614472368
19/11/2025,1,WT,11,8.032025604213917e-05
19/11/2025,2,WT,11,6.888485625446006e-05
19/11/2025,3,WT,11,6.582864209384316e-05
19/11/2025,4,WT,11,6.632665872359655e-05
19/11/2025,5,WT,11,7.068262929011707e-05
19/11/2025,6,WT,11,8.234917132523778e-05
19/11/2025,7,WT,11,0.00011011415674859892
19/11/2025,8,WT,11,0.00011752075832966287
19/11/2025,9,WT,11,0.00010685136618326368
19/11/2025,10,WT,11,0.00010120680550298657
19/11/2025,11,WT,11,0.00010122020505356287
19/11/2025,12,WT,11,0.00011149989360403396
19/11/2025,13,WT,11,0.0001174638102397135
19/11/2025,14,WT,11,0.00011706852349771188
19/11/2025,15,WT,11,0.00011487658034926795
19/11/2025,16,WT,11,0.00012077238260285118
19/11/2025,17,WT,11,0.000142156948693452
19/11/2025,18,WT,11,0.00017956849390255285
19/11/2025,19,WT,11,0.00019650775908945764
19/11/2025,20,WT,11,0.00019370166987293212
19/11/2025,21,WT,11,0.00017622418940454486
19/11/2025,22,WT,11,0.00015561791387658566
19/11/2025,23,WT,11,0.0001350149882362705
19/11/2025,24,WT,11,0.0001065398266323641
20/11/2025,1,WT,11,8.06138961281116e-05
20/11/2025,2,WT,11,6.913669005217782e-05
20/11/2025,3,WT,11,6.606930278239649e-05
20/11/2025,4,WT,11,6.656914009416941e-05
20/11/2025,5,WT,11,7.094103550499036e-05
20/11/2025,6,WT,11,8.26502288534286e-05
20/11/2025,7,WT,11,0.00011051671934049949
20/11/2025,8,WT,11,0.00011795039846379493
20/11/2025,9,WT,11,0.0001072420004503639
20/11/2025,10,WT,11,0.00010157680401311706
20/11/2025,11,WT,11,0.00010159025255065351
20/11/2025,12,WT,11,0.00011190752226406493
20/11/2025,13,WT,11,0.00011789324217926482
20/11/2025,14,WT,11,0.00011749651032193837
20/11/2025,15,WT,11,0.00011529655372326067
20/11/2025,16,WT,11,0.00012121391023931675
20/11/2025,17,WT,11,0.00014267665543609516
20/11/2025,18,WT,11,0.0001802249722379782
20/11/2025,19,WT,11,0.00019722616510702562
20/11/2025,20,WT,11,0.00019440981720459212
20/11/2025,21,WT,11,0.0001768684414111623
20/11/2025,22,WT,11,0.00015618683210296176
20/11/2025,23,WT,11,0.00013550858492914535
20/11/2025,24,WT,11,0.0001069293219526405
21/11/2025,1,WT,11,8.090665950953855e-05
21/11/2025,2,WT,11,6.938777196401319e-05
21/11/2025,3,WT,11,6.630924494398556e-05
21/11/2025,4,WT,11,6.681089750187095e-05
21/11/2025,5,WT,11,7.119867021108827e-05
21/11/2025,6,WT,11,8.295038753123755e-05
21/11/2025,7,WT,11,0.00011091808002410817
21/11/2025,8,WT,11,0.0001183787558457535
21/11/2025,9,WT,11,0.00010763146842289491
21/11/2025,10,WT,11,0.00010194569783968715
21/11/2025,11,WT,11,0.00010195919521792622
21/11/2025,12,WT,11,0.00011231393389033188
21/11/2025,13,WT,11,0.00011832139198823745
21/11/2025,14,WT,11,0.00011792321933018493
21/11/2025,15,WT,11,0.00011571527320657725
21/11/2025,16,WT,11,0.0001216541196317675
21/11/2025,17,WT,11,0.0001431948105198015
21/11/2025,18,WT,11,0.00018087949056328184
21/11/2025,19,WT,11,0.00019794242622050474
21/11/2025,20,WT,11,0.00019511585026093964
21/11/2025,21,WT,11,0.0001775107699111142
21/11/2025,22,WT,11,0.00015675405174246613
21/11/2025,23,WT,11,0.00013600070791837783
21/11/2025,24,WT,11,0.00010731765437883656
22/11/2025,1,SA,11,8.998647008165873e-05
22/11/2025,2,SA,11,7.651152786974692e-05
22/11/2025,3,SA,11,7.084363100738543e-05
22/11/2025,4,SA,11,6.913456989413802e-05
22/11/2025,5,SA,11,6.987395894907663e-05
22/11/2025,6,SA,11,7.214969686473504e-05
22/11/2025,7,SA,11,8.824128614435325e-05
22/11/2025,8,SA,11,0.00011551288946994398
22/11/2025,9,SA,11,0.00014172225600057712
22/11/2025,10,SA,11,0.00015367665308729455
22/11/2025,11,SA,11,0.0001620819827103067
22/11/2025,12,SA,11,0.00017429827027144507
22/11/2025,13,SA,11,0.00017280820377904967
22/11/2025,14,SA,11,0.00016455413848178078
22/11/2025,15,SA,11,0.00016034470064076387
22/11/2025,16,SA,11,0.0001620413445332413
22/11/2025,17,SA,11,0.00017632905028645967
22/11/2025,18,SA,11,0.00020545759253628562
22/11/2025,19,SA,11,0.00020924936022413107
22/11/2025,20,SA,11,0.00019540303022737223
22/11/2025,21,SA,11,0.00017520472738765227
22/11/2025,22,SA,11,0.0001576050102036096
22/11/2025,23,SA,11,0.00014275175648623213
22/11/2025,24,SA,11,0.00011800084897694352
23/11/2025,1,FT,11,9.451055646939509e-05
23/11/2025,2,FT,11,8.058972077390899e-05
23/11/2025,3,FT,11,7.410397985946743e-05
23/11/2025,4,FT,11,7.153913838692668e-05
23/11/2025,5,FT,11,7.09353130755909e-05
23/11/2025,6,FT,11,7.279890151301562e-05
23/11/2025,7,FT,11,8.444264738526543e-05
23/11/2025,8,FT,11,0.00010744918476351504
23/11/2025,9,FT,11,0.0001402823276774618
23/11/2025,10,FT,11,0.00016469023824543447
23/11/2025,11,FT,11,0.00018382005852163707
23/11/2025,12,FT,11,0.00020626242140636846
23/11/2025,13,FT,11,0.00019872423449899832
23/11/2025,14,FT,11,0.00017960687590839555
23/11/2025,15,FT,11,0.0001680650892819622
23/11/2025,16,FT,11,0.00016615845138519275
23/11/2025,17,FT,11,0.00017849665300950418
23/11/2025,18,FT,11,0.000210848321707095
23/11/2025,19,FT,11,0.0002167619579644548
23/11/2025,20,FT,11,0.00020257716111035475
23/11/2025,21,FT,11,0.0001796975063491213
23/11/2025,22,FT,11,0.00015628766350964178
23/11/2025,23,FT,11,0.0001338996788893459
23/11/2025,24,FT,11,0.00010477105524006707
24/11/2025,1,WT,11,8.17788670747168e-05
24/11/2025,2,WT,11,7.013580111272303e-05
24/11/2025,3,WT,11,6.702408628624349e-05
24/11/2025,4,WT,11,6.753114686812507e-05
24/11/2025,5,WT,11,7.196622159888746e-05
24/11/2025,6,WT,11,8.384462733767383e-05
24/11/2025,7,WT,11,0.00011211382323113889
24/11/2025,8,WT,11,0.00011965492825270948
24/11/2025,9,WT,11,0.00010879178058482056
24/11/2025,10,WT,11,0.00010304471502111793
24/11/2025,11,WT,11,0.00010305835790672908
24/11/2025,12,WT,11,0.00011352472498476004
24/11/2025,13,WT,11,0.00011959694598886204
24/11/2025,14,WT,11,0.00011919448086333271
24/11/2025,15,WT,11,0.00011696273215877321
24/11/2025,16,WT,11,0.00012296560182768515
24/11/2025,17,WT,11,0.00014473851035596785
24/11/2025,18,WT,11,0.00018282944698233636
24/11/2025,19,WT,11,0.00020007632820911555
24/11/2025,20,WT,11,0.000197219280580711
24/11/2025,21,WT,11,0.00017942441011521677
24/11/2025,22,WT,11,0.00015844392585951585
24/11/2025,23,WT,11,0.00013746685232521772
24/11/2025,24,WT,11,0.00010847458349436099
25/11/2025,1,WT,11,8.206729788568927e-05
25/11/2025,2,WT,11,7.038316729321392e-05
25/11/2025,3,WT,11,6.726047757232681e-05
25/11/2025,4,WT,11,6.776932653670959e-05
25/11/2025,5,WT,11,7.222004359961811e-05
25/11/2025,6,WT,11,8.414034400291684e-05
25/11/2025,7,WT,11,0.0001125092442257368
25/11/2025,8,WT,11,0.00012007694642472998
25/11/2025,9,WT,11,0.00010917548486715729
25/11/2025,10,WT,11,0.00010340814963183235
25/11/2025,11,WT,11,0.00010342184063535832
25/11/2025,12,WT,11,0.0001139251221737167
25/11/2025,13,WT,11,0.00012001875965974451
25/11/2025,14,WT,11,0.00011961487505572768
25/11/2025,15,WT,11,0.00011737525506226716
25/11/2025,16,WT,11,0.0001233992966137045
25/11/2025,17,WT,11,0.00014524899732423036
25/11/2025,18,WT,11,0.0001834742791688055
25/11/2025,19,WT,11,0.00020078198945958284
25/11/2025,20,WT,11,0.00019791486513784755
25/11/2025,21,WT,11,0.00018005723287210947
25/11/2025,22,WT,11,0.0001590027512830518
25/11/2025,23,WT,11,0.0001379516924448756
25/11/2025,24,WT,11,0.00010885716903517792
26/11/2025,1,WT,11,8.235443571553748e-05
26/11/2025,2,WT,11,7.062942457760226e-05
26/11/2025,3,WT,11,6.749580916069681e-05
26/11/2025,4,WT,11,6.80064384905981e-05
26/11/2025,5,WT,11,7.247272776401723e-05
26/11/2025,6,WT,11,8.443473502592009e-05
26/11/2025,7,WT,11,0.00011290289262232279
26/11/2025,8,WT,11,0.00012049707276859018
26/11/2025,9,WT,11,0.00010955746907530133
26/11/2025,10,WT,11,0.00010376995503348288
26/11/2025,11,WT,11,0.00010378369393922014
26/11/2025,12,WT,11,0.00011432372445731718
26/11/2025,13,WT,11,0.00012043868241920684
26/11/2025,14,WT,11,0.00012003338469995785
26/11/2025,15,WT,11,0.00011778592870310529
26/11/2025,16,WT,11,0.00012383104722749725
26/11/2025,17,WT,11,0.0001457571958753439
26/11/2025,18,WT,11,0.00018411622069375842
26/11/2025,19,WT,11,0.00020148448736327084
26/11/2025,20,WT,11,0.00019860733152012744
26/11/2025,21,WT,11,0.0001806872188035019
26/11/2025,22,WT,11,0.00015955907159722748
26/11/2025,23,WT,11,0.00013843435911738727
26/11/2025,24,WT,11,0.00010923803951691016
27/11/2025,1,WT,11,8.264019526868034e-05
27/11/2025,2,WT,11,7.08744998140564e-05
27/11/2025,3,WT,11,6.77300111450489e-05
27/11/2025,4,WT,11,6.824241229462046e-05
27/11/2025,5,WT,11,7.272419903111963e-05
27/11/2025,6,WT,11,8.472771295650883e-05
27/11/2025,7,WT,11,0.0001132946514858736
27/11/2025,8,WT,11,0.0001209151824838739
27/11/2025,9,WT,11,0.00010993761973912902
27/11/2025,10,WT,11,0.00010413002375015102
27/11/2025,11,WT,11,0.00010414381032816638
27/11/2025,12,WT,11,0.00011472041342896396
27/11/2025,13,WT,11,0.0001208565895273085
27/11/2025,14,WT,11,0.00012044988547585484
27/11/2025,15,WT,11,0.00011819463108883927
27/11/2025,16,WT,11,0.0001242607254156056
27/11/2025,17,WT,11,0.00014626295504664783
27/11/2025,18,WT,11,0.0001847550808655836
27/11/2025,19,WT,11,0.00020218361324002412
27/11/2025,20,WT,11,0.0001992964740273036
27/11/2025,21,WT,11,0.00018131418076924543
27/11/2025,22,WT,11,0.00016011272154459644
27/11/2025,23,WT,11,0.00013891470896445127
27/11/2025,24,WT,11,0.00010961708180027152
28/11/2025,1,WT,11,8.292449056944852e-05
28/11/2025,2,WT,11,7.111831926748244e-05
28/11/2025,3,WT,11,6.79630130616938e-05
28/11/2025,4,WT,11,6.847717695200498e-05
28/11/2025,5,WT,11,7.297438174147573e-05
28/11/2025,6,WT,11,8.501918964724094e-05
28/11/2025,7,WT,11,0.00011368440294900704
28/11/2025,8,WT,11,0.0001213311497750925
28/11/2025,9,WT,11,0.00011031582248378444
28/11/2025,10,WT,11,0.00010448824744897938
28/11/2025,11,WT,11,0.0001045020814549967
28/11/2025,12,WT,11,0.0001151150697379671
28/11/2025,13,WT,11,0.00012127235524951882
28/11/2025,14,WT,11,0.00012086425207200723
28/11/2025,15,WT,11,0.00011860123925433712
28/11/2025,16,WT,11,0.00012468820190196734
28/11/2025,17,WT,11,0.00014676612267180937
28/11/2025,18,WT,11,0.00018539066747222648
28/11/2025,19,WT,11,0.00020287915674581557
28/11/2025,20,WT,11,0.00019998208531901723
28/11/2025,21,WT,11,0.00018193793013706502
28/11/2025,22,WT,11,0.00016066353455006357
28/11/2025,23,WT,11,0.00013939259746456644
28/11/2025,24,WT,11,0.00010999418184388124
29/11/2025,1,SA,11,9.221264742930699e-05
29/11/2025,2,SA,11,7.84043483128983e-05
29/11/2025,3,SA,11,7.259623322003673e-05
29/11/2025,4,SA,11,7.084489160470268e-05
29/11/2025,5,SA,11,7.160257242243307e-05
29/11/2025,6,SA,11,7.393460987059257e-05
29/11/2025,7,SA,11,9.042428934654183e-05
29/11/2025,8,SA,11,0.00011837056549241753
29/11/2025,9,SA,11,0.0001452283261428974
29/11/2025,10,SA,11,0.00015747846333337813
29/11/2025,11,SA,11,0.00016609173259875298
29/11/2025,12,SA,11,0.00017861023917810918
29/11/2025,13,SA,11,0.00017708330989657612
29/11/2025,14,SA,11,0.00016862504708856907
29/11/2025,15,SA,11,0.00016431147186823824
29/11/2025,16,SA,11,0.00016605008907289297
29/11/2025,17,SA,11,0.0001806912587065015
29/11/2025,18,SA,11,0.0002105404126312574
29/11/2025,19,SA,11,0.000214425984946916
29/11/2025,20,SA,11,0.00020023711027473121
29/11/2025,21,SA,11,0.0001795391211577084
29/11/2025,22,SA,11,0.00016150400416651057
29/11/2025,23,SA,11,0.00014628329546468382
29/11/2025,24,SA,11,0.00012092007468673477
30/11/2025,1,FT,11,9.682911202629596e-05
30/11/2025,2,FT,11,8.256676706280628e-05
30/11/2025,3,FT,11,7.592191640232629e-05
30/11/2025,4,FT,11,7.329415362584999e-05
30/11/2025,5,FT,11,7.267551512767781e-05
30/11/2025,6,FT,11,7.458482156199914e-05
30/11/2025,7,FT,11,8.6514214590543e-05
30/11/2025,8,FT,11,0.00011008515384172692
30/11/2025,9,FT,11,0.0001437237672639158
30/11/2025,10,FT,11,0.0001687304585268052
30/11/2025,11,FT,11,0.0001883295761255589
30/11/2025,12,FT,11,0.0002113225004197264
30/11/2025,13,FT,11,0.0002035993849097118
30/11/2025,14,FT,11,0.00018401303470960698
30/11/2025,15,FT,11,0.00017218810221546367
30/11/2025,16,FT,11,0.00017023469022217324
30/11/2025,17,FT,11,0.00018287557555724532
30/11/2025,18,FT,11,0.00021602090312254263
30/11/2025,19,FT,11,0.00022207961411777505
30/11/2025,20,FT,11,0.00020754683243744845
30/11/2025,21,FT,11,0.000184105888517963
30/11/2025,22,FT,11,0.00016012174981959467
30/11/2025,23,FT,11,0.0001371845378104408
30/11/2025,24,FT,11,0.00010734132380480556
01/12/2025,1,WT,12,8.538761923404437e-05
01/12/2025,2,WT,12,7.288377498926196e-05
01/12/2025,3,WT,12,6.888701672828653e-05
01/12/2025,4,WT,12,6.834200423815352e-05
01/12/2025,5,WT,12,7.165866144306553e-05
01/12/2025,6,WT,12,8.194751902923045e-05
01/12/2025,7,WT,12,0.00010797652365949318
01/12/2025,8,WT,12,0.00012031849453647963
01/12/2025,9,WT,12,0.0001142628002016684
01/12/2025,10,WT,12,0.00010981652309199352
01/12/2025,11,WT,12,0.00011069459877054115
01/12/2025,12,WT,12,0.0001205898362249433
01/12/2025,13,WT,12,0.00012503261966480964
01/12/2025,14,WT,12,0.00012391813899588377
01/12/2025,15,WT,12,0.00012239606351596103
01/12/2025,16,WT,12,0.00012918542851056674
01/12/2025,17,WT,12,0.00015321488945373892
01/12/2025,18,WT,12,0.00018355042440133476
01/12/2025,19,WT,12,0.00019677629373988313
01/12/2025,20,WT,12,0.00019495492721302834
01/12/2025,21,WT,12,0.0001792974636877327
01/12/2025,22,WT,12,0.00016021154552365162
01/12/2025,23,WT,12,0.00014041524783183303
01/12/2025,24,WT,12,0.00011220153501462687
02/12/2025,1,WT,12,8.567055171104485e-05
02/12/2025,2,WT,12,7.31252758903977e-05
02/12/2025,3,WT,12,6.911527434280892e-05
02/12/2025,4,WT,12,6.856845594995588e-05
02/12/2025,5,WT,12,7.189610292184777e-05
02/12/2025,6,WT,12,8.22190527100025e-05
02/12/2025,7,WT,12,0.00010833430463021147
02/12/2025,8,WT,12,0.00012071717071451978
02/12/2025,9,WT,12,0.0001146414107939307
02/12/2025,10,WT,12,0.00011018040091377507
02/12/2025,11,WT,12,0.0001110613861022605
02/12/2025,12,WT,12,0.00012098941149557691
02/12/2025,13,WT,12,0.00012544691612962453
02/12/2025,14,WT,12,0.00012432874262116223
02/12/2025,15,WT,12,0.00012280162373342954
02/12/2025,16,WT,12,0.00012961348533670544
02/12/2025,17,WT,12,0.00015372256806775065
02/12/2025,18,WT,12,0.000184158620023794
02/12/2025,19,WT,12,0.00019742831337343441
02/12/2025,20,WT,12,0.00019560091173578034
02/12/2025,21,WT,12,0.00017989156709494948
02/12/2025,22,WT,12,0.00016074240760676972
02/12/2025,23,WT,12,0.0001408805147432901
02/12/2025,24,WT,12,0.00011257331559019171
03/12/2025,1,WT,12,8.59515430300677e-05
03/12/2025,2,WT,12,7.336511988948453e-05
03/12/2025,3,WT,12,6.934196591551776e-05
03/12/2025,4,WT,12,6.879335400997687e-05
03/12/2025,5,WT,12,7.213191534967888e-05
03/12/2025,6,WT,12,8.248872343825594e-05
03/12/2025,7,WT,12,0.00010868963091848074
03/12/2025,8,WT,12,0.00012111311163412759
03/12/2025,9,WT,12,0.00011501742379478399
03/12/2025,10,WT,12,0.00011054178222351206
03/12/2025,11,WT,12,0.0001114256569602169
03/12/2025,12,WT,12,0.00012138624533923664
03/12/2025,13,WT,12,0.00012585837016752433
03/12/2025,14,WT,12,0.00012473652915555278
03/12/2025,15,WT,12,0.000123204401462087
03/12/2025,16,WT,12,0.00013003860532812033
03/12/2025,17,WT,12,0.00015422676357370032
03/12/2025,18,WT,12,0.00018476264290582758
03/12/2025,19,WT,12,0.00019807585959648628
03/12/2025,20,WT,12,0.00019624246425403754
03/12/2025,21,WT,12,0.00018048159444635005
03/12/2025,22,WT,12,0.00016126962752346504
03/12/2025,23,WT,12,0.00014134258952711848
03/12/2025,24,WT,12,0.00011294254543408432
04/12/2025,1,WT,12,8.623050139340795e-05
04/12/2025,2,WT,12,7.36032286313308e-05
04/12/2025,3,WT,12,6.956701738801807e-05
04/12/2025,4,WT,12,6.901662494574815e-05
04/12/2025,5,WT,12,7.236602168845053e-05
04/12/2025,6,WT,12,8.275644311463589e-05
04/12/2025,7,WT,12,0.00010904238644193272
04/12/2025,8,WT,12,0.00012150618794444683
04/12/2025,9,WT,12,0.00011539071636366995
04/12/2025,10,WT,12,0.00011090054896070723
04/12/2025,11,WT,12,0.00011178729233991988
04/12/2025,12,WT,12,0.00012178020811335469
04/12/2025,13,WT,12,0.00012626684735963622
04/12/2025,14,WT,12,0.00012514136537832785
04/12/2025,15,WT,12,0.00012360426511754408
04/12/2025,16,WT,12,0.00013046064960137662
04/12/2025,17,WT,12,0.00015472731125479007
04/12/2025,18,WT,12,0.00018536229571780095
